attempt_id,epoch_label,epoch,total_mean,opinion_mean,emotion_mean,source_artifact_sha256,run_instance_digest,cross_attempt_comparable
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 50,50,0.006927309598276275,0.003104753332182,0.003822556267409402,3b14c80f6657f4791029fdfadbcaf830458acebdbc9b810a475f335f388f4f38,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 51,51,0.006167300561720659,0.0027144994271096168,0.0034528011390445993,9632fdfcd9638682a9a811411fe91d73218fe42c9f4a52c4455ce30ad99a12d3,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 52,52,0.006076702183554991,0.0027998388085242955,0.0032768633714717987,7d0d78f0e7198b0a9c14de9fe3c27c92df1877cd92a380a0e9636034e1ab785d,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 53,53,0.005778628935956023,0.0026898701766002774,0.0030887587607726155,93728c107ab6095c8fc495b093f382215a85b89ee7e23cb327e9d0598aafc898,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 54,54,0.0059184047235015785,0.00286991853510103,0.003048486177245412,5950fdfa50b5390d0f1b2e91f3993bbede6fed1890ce6f66a3471a8b352d22f7,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 55,55,0.005335342500201221,0.002453082788871634,0.0028822597106997,d012d057216a3dacb103e4439c8f51ba18e74f0fb031f98a287cfa52817c832e,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 56,56,0.005354336976221893,0.0025949146426177965,0.002759422339179064,c219d51922086a1e25f4ac0548bd897b604a61c136a0e63903ca9fcec50c1f6d,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 57,57,0.0046239847657144435,0.0021065714188414665,0.002517413345850752,b14b0c58905f18bc77fe0a405b9170c7184796a69fe9345efd77a1f004483eb9,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 58,58,0.004681666803838634,0.0023228061065972377,0.0023588606960308137,9fa6094fcaa3e20d085b853f697d9b47fefbdf4f1b9f45fda366d91b71ee204a,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 59,59,0.004677118160427529,0.0022626384099025884,0.002414479745117288,65523d37920971c0d25cdd540f31a4c5fbd9267ee6bb8177e9e11525ca59cf9f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 60,60,0.004215037904250432,0.0018950576855327156,0.0023199802175757423,586e94731839fd9aaf0e8a8e030e43b5b3342cfc0ae66cb2c2cd40e63834bf00,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 61,61,0.0040078079934765575,0.0017946412190111471,0.0022131667813428324,0dddd809d448646a150b2610c9aad7110cbe8fb64d83c485846729814388e347,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 62,62,0.00436633354050545,0.002048702431868497,0.0023176311036481835,e36d8bc375a01e345adfcb76a0d0496027458d72d4fcc97862a77b0c341f5033,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 63,63,0.003693631093395967,0.0017559657234525485,0.0019376653656378504,bf120acf6040b4b6c66fc612cd44a8d47f6b84a237f42b8b073013b27a5157ac,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
